lm0_x,lm0_y,lm0_z,lm0_visibility,lm1_x,lm1_y,lm1_z,lm1_visibility,lm2_x,lm2_y,lm2_z,lm2_visibility,lm3_x,lm3_y,lm3_z,lm3_visibility,lm4_x,lm4_y,lm4_z,lm4_visibility,lm5_x,lm5_y,lm5_z,lm5_visibility,lm6_x,lm6_y,lm6_z,lm6_visibility,lm7_x,lm7_y,lm7_z,lm7_visibility,lm8_x,lm8_y,lm8_z,lm8_visibility,lm9_x,lm9_y,lm9_z,lm9_visibility,lm10_x,lm10_y,lm10_z,lm10_visibility,lm11_x,lm11_y,lm11_z,lm11_visibility,lm12_x,lm12_y,lm12_z,lm12_visibility,lm13_x,lm13_y,lm13_z,lm13_visibility,lm14_x,lm14_y,lm14_z,lm14_visibility,lm15_x,lm15_y,lm15_z,lm15_visibility,lm16_x,lm16_y,lm16_z,lm16_visibility,lm17_x,lm17_y,lm17_z,lm17_visibility,lm18_x,lm18_y,lm18_z,lm18_visibility,lm19_x,lm19_y,lm19_z,lm19_visibility,lm20_x,lm20_y,lm20_z,lm20_visibility,lm21_x,lm21_y,lm21_z,lm21_visibility,lm22_x,lm22_y,lm22_z,lm22_visibility,lm23_x,lm23_y,lm23_z,lm23_visibility,lm24_x,lm24_y,lm24_z,lm24_visibility,lm25_x,lm25_y,lm25_z,lm25_visibility,lm26_x,lm26_y,lm26_z,lm26_visibility,lm27_x,lm27_y,lm27_z,lm27_visibility,lm28_x,lm28_y,lm28_z,lm28_visibility,lm29_x,lm29_y,lm29_z,lm29_visibility,lm30_x,lm30_y,lm30_z,lm30_visibility,lm31_x,lm31_y,lm31_z,lm31_visibility,lm32_x,lm32_y,lm32_z,lm32_visibility,right_shoulder_angle,right_elbow_angle,right_hip_angle,right_knee_angle,left_shoulder_angle,left_elbow_angle,left_hip_angle,left_knee_angle,leg_spread_angle,label
0.4792941212654114,0.18116888403892517,-0.39584675431251526,0.9997929334640503,0.4869533181190491,0.1666446477174759,-0.37408846616744995,0.9996369481086731,0.49204128980636597,0.16753904521465302,-0.3741127550601959,0.9996737241744995,0.49713414907455444,0.16859683394432068,-0.37411269545555115,0.9996389746665955,0.47269725799560547,0.16568712890148163,-0.3738974928855896,0.9996527433395386,0.46824949979782104,0.16576619446277618,-0.3739067018032074,0.9996632933616638,0.46449923515319824,0.16608604788780212,-0.3739294409751892,0.9996386170387268,0.5033499002456665,0.17951782047748566,-0.2348926067352295,0.9995927214622498,0.4585441052913666,0.1769680380821228,-0.23409676551818848,0.999650239944458,0.489330917596817,0.2033969908952713,-0.34341347217559814,0.9997574090957642,0.471179723739624,0.2022525519132614,-0.3434632420539856,0.9997642636299133,0.5438905358314514,0.288198322057724,-0.1469893753528595,0.9999351501464844,0.4198921322822571,0.2889503240585327,-0.12914995849132538,0.9999311566352844,0.5625571012496948,0.40650510787963867,-0.11663831770420074,0.990312933921814,0.40762409567832947,0.41971808671951294,-0.08413013070821762,0.9726148843765259,0.5685505867004395,0.5097649693489075,-0.2801762521266937,0.9845307469367981,0.40496236085891724,0.5247081518173218,-0.20087452232837677,0.952206552028656,0.5764701962471008,0.5472376346588135,-0.3258478343486786,0.969211757183075,0.4021158218383789,0.5610936284065247,-0.2399824559688568,0.9132965803146362,0.5697329044342041,0.5442750453948975,-0.373051255941391,0.9721258282661438,0.41253232955932617,0.5589386224746704,-0.2838762104511261,0.9185764193534851,0.5650201439857483,0.5354642271995544,-0.3022574782371521,0.9649348258972168,0.41686901450157166,0.5473810434341431,-0.2208278626203537,0.9063074588775635,0.5281285643577576,0.5147153735160828,-0.0007506493711844087,0.9995343089103699,0.45580291748046875,0.5179095268249512,0.0007143743569031358,0.9997147917747498,0.5376695394515991,0.6874381899833679,0.0017106516752392054,0.9932042360305786,0.45624151825904846,0.6907041072845459,-0.003121193964034319,0.9945893287658691,0.5500678420066833,0.8592678904533386,0.16140849888324738,0.9913831353187561,0.45019012689590454,0.863599419593811,0.16963161528110504,0.9918157458305359,0.5396196842193604,0.8867833018302917,0.16559650003910065,0.9284594655036926,0.4594176709651947,0.8898260593414307,0.17463597655296326,0.9128106832504272,0.5739153623580933,0.912362277507782,-0.009353342466056347,0.9859958291053772,0.4226559102535248,0.918296754360199,0.003377246903255582,0.9860854744911194,16.609906444106667,112.96308131531005,148.33390024835052,133.73006086985987,21.988958729805933,107.94095933952062,147.3329524672279,137.97617035574976,26.57496966945814,PT
0.4792964458465576,0.1811823695898056,-0.38259753584861755,0.99981290102005,0.4867261052131653,0.16660889983177185,-0.36009863018989563,0.9996705055236816,0.4917932152748108,0.1675187200307846,-0.36012589931488037,0.999703586101532,0.49665531516075134,0.1685514599084854,-0.3601177930831909,0.9996722340583801,0.47232121229171753,0.1656462699174881,-0.36125072836875916,0.9996844530105591,0.4674316942691803,0.16572590172290802,-0.36126166582107544,0.9996936321258545,0.46354514360427856,0.16604842245578766,-0.3612895607948303,0.9996710419654846,0.5019528865814209,0.17934797704219818,-0.219526007771492,0.9996269345283508,0.45783209800720215,0.17692293226718903,-0.22570860385894775,0.9996772408485413,0.48915377259254456,0.2033747136592865,-0.3298647403717041,0.9997803568840027,0.47062915563583374,0.20231659710407257,-0.3318629264831543,0.9997864961624146,0.5418864488601685,0.28692546486854553,-0.1350741684436798,0.9999387860298157,0.4197448194026947,0.28880032896995544,-0.12332800775766373,0.9999333620071411,0.5614776611328125,0.4057105481624603,-0.11623356491327286,0.990385890007019,0.40714031457901,0.4196368455886841,-0.07560797035694122,0.9722761511802673,0.5681602358818054,0.508853018283844,-0.27146273851394653,0.9848830699920654,0.4044782519340515,0.5244787335395813,-0.19083556532859802,0.9517149925231934,0.5763533115386963,0.5465071201324463,-0.31612712144851685,0.9697633385658264,0.40063995122909546,0.5609217286109924,-0.22972428798675537,0.9125216007232666,0.569825291633606,0.5436714887619019,-0.3634212613105774,0.9726195335388184,0.4105813503265381,0.55878746509552,-0.2749980092048645,0.91787189245224,0.5649088025093079,0.5348115563392639,-0.2935873568058014,0.9653584957122803,0.4150697588920593,0.547227144241333,-0.2112751007080078,0.9055511951446533,0.5275845527648926,0.5136491656303406,-0.00022259335673879832,0.9995548129081726,0.45554423332214355,0.5178463459014893,0.0001886877726064995,0.9997243881225586,0.5370776057243347,0.6874150037765503,0.001984588336199522,0.9934885501861572,0.4564383029937744,0.6906854510307312,-0.0044506611302495,0.994807243347168,0.5500614643096924,0.8591514825820923,0.16037824749946594,0.9918457269668579,0.4500441551208496,0.863483190536499,0.16832312941551208,0.9922881126403809,0.5396695733070374,0.8866129517555237,0.1641518771648407,0.9283365607261658,0.45947757363319397,0.889201819896698,0.173405721783638,0.913953959941864,0.5738666653633118,0.9125687479972839,-0.010764643549919128,0.9865887761116028,0.42318791151046753,0.918080747127533,0.0016451033297926188,0.986741840839386,15.415601802240934,112.25608075258522,149.2857371055773,133.43642595754812,24.93307004686804,114.59481106885012,149.35905259885342,138.10869940668655,26.28198907059728,PT
0.4795244634151459,0.1809975653886795,-0.37007230520248413,0.999830961227417,0.48695021867752075,0.16639235615730286,-0.34732121229171753,0.9997009038925171,0.4920383393764496,0.1672513335943222,-0.34735292196273804,0.99973064661026,0.4962575435638428,0.16828656196594238,-0.34734344482421875,0.9997023344039917,0.47267967462539673,0.16550666093826294,-0.3491933345794678,0.9997133016586304,0.46782174706459045,0.16561678051948547,-0.34920454025268555,0.9997212886810303,0.4633287787437439,0.16595976054668427,-0.3492302894592285,0.999700665473938,0.5015522241592407,0.17914122343063354,-0.20823916792869568,0.9996581673622131,0.4574902653694153,0.17673955857753754,-0.218133807182312,0.9997026920318604,0.48949551582336426,0.20318752527236938,-0.31811174750328064,0.9998010993003845,0.4706845283508301,0.20227371156215668,-0.32114964723587036,0.9998065829277039,0.5409477353096008,0.286180704832077,-0.12614895403385162,0.9999420046806335,0.4195331633090973,0.288764625787735,-0.11869297176599503,0.999935507774353,0.5605283975601196,0.4040413200855255,-0.1017552837729454,0.9904194474220276,0.40504494309425354,0.419586718082428,-0.07085879147052765,0.9724092483520508,0.5689815282821655,0.5077589154243469,-0.25785884261131287,0.9851551055908203,0.4023892879486084,0.5243209004402161,-0.18255558609962463,0.9518011212348938,0.5767079591751099,0.5453461408615112,-0.30199679732322693,0.9701780676841736,0.3983510136604309,0.5609652400016785,-0.2203790843486786,0.9125077128410339,0.5703185796737671,0.5426414608955383,-0.34780171513557434,0.9729852080345154,0.40856558084487915,0.5589666962623596,-0.265190452337265,0.9178704619407654,0.5655280947685242,0.5337048172950745,-0.2793795168399811,0.9656901359558105,0.41318807005882263,0.5473487377166748,-0.20276705920696259,0.9056640863418579,0.5268197655677795,0.5133767127990723,2.926476372522302e-05,0.9995733499526978,0.4546896517276764,0.5178105235099792,-5.965540185570717e-05,0.9997332692146301,0.5364585518836975,0.6874319314956665,0.0018406141316518188,0.9937090277671814,0.45622435212135315,0.6907703876495361,-0.004556387197226286,0.994994580745697,0.5499512553215027,0.8590081334114075,0.15747658908367157,0.9922158122062683,0.44962677359580994,0.8634783029556274,0.16273736953735352,0.9926900863647461,0.5396789312362671,0.8865153193473816,0.16091573238372803,0.9277355074882507,0.45958203077316284,0.8889963626861572,0.1674094945192337,0.9146934151649475,0.5738450288772583,0.9126116633415222,-0.010616187937557697,0.9870150089263916,0.42335787415504456,0.9179368615150452,-5.692616105079651e-05,0.9872794151306152,15.513014201241763,113.04995550782768,150.32537386564238,134.38017950959,21.252275983760747,112.03200966273381,150.87854284432296,138.45499959109208,26.123972904083573,PT
0.4795607924461365,0.18098796904087067,-0.35651570558547974,0.9998471736907959,0.48669537901878357,0.16633091866970062,-0.33331194519996643,0.9997281432151794,0.4917077422142029,0.1671592891216278,-0.33334651589393616,0.9997548460960388,0.4955311715602875,0.16819271445274353,-0.33334386348724365,0.999729335308075,0.4726089537143707,0.16548366844654083,-0.3354664444923401,0.9997392296791077,0.4678405225276947,0.16558411717414856,-0.33547496795654297,0.9997460842132568,0.46306324005126953,0.1659417748451233,-0.33549362421035767,0.9997272491455078,0.5012067556381226,0.179100900888443,-0.194089874625206,0.9996862411499023,0.4572833478450775,0.17672781646251678,-0.20550349354743958,0.9997255206108093,0.48943042755126953,0.20314432680606842,-0.3046191334724426,0.9998196363449097,0.4707645773887634,0.2022959440946579,-0.30806899070739746,0.999824583530426,0.5405750274658203,0.2859167158603668,-0.11363104730844498,0.9999446272850037,0.41945329308509827,0.2881641983985901,-0.10875052213668823,0.9999370574951172,0.5612233877182007,0.4035932123661041,-0.08161498606204987,0.9904377460479736,0.4033830761909485,0.41945579648017883,-0.0639689490199089,0.9723769426345825,0.5698528289794922,0.5076166987419128,-0.23043707013130188,0.9852824211120605,0.4008633494377136,0.5239450931549072,-0.1763889193534851,0.9513076543807983,0.5765848755836487,0.5450875163078308,-0.2731335163116455,0.9703064560890198,0.3963117003440857,0.5607936382293701,-0.214229553937912,0.9115481972694397,0.57009357213974,0.5423452854156494,-0.31882455945014954,0.9730863571166992,0.40680068731307983,0.5587693452835083,-0.25837498903274536,0.9169524908065796,0.5654647946357727,0.533315122127533,-0.2517356872558594,0.9657005071640015,0.4119190573692322,0.5470820665359497,-0.1963862180709839,0.904739499092102,0.5261778831481934,0.5131511092185974,2.7781610697275028e-05,0.9995879530906677,0.45387130975723267,0.5175315141677856,-4.649042966775596e-05,0.9997397661209106,0.5357781648635864,0.6874268651008606,-0.004545701667666435,0.993884801864624,0.4556428790092468,0.690506637096405,-0.009733142331242561,0.9951464533805847,0.5498284101486206,0.8589465618133545,0.1461639255285263,0.9925070405006409,0.4495183825492859,0.8634054660797119,0.1500483602285385,0.9930381774902344,0.5396217703819275,0.8865159749984741,0.14910879731178284,0.9268969297409058,0.4597267210483551,0.8887262940406799,0.15396101772785187,0.9154583811759949,0.5736123323440552,0.9125840067863464,-0.019631754606962204,0.9873034954071045,0.4234466552734375,0.9175308346748352,-0.01165723241865635,0.9877110719680786,15.738224244890155,114.01742076363509,150.65168170520712,134.0098989959394,17.121814300982923,109.90399957853013,151.2184579996409,137.26647567973887,26.02498479557373,PT
0.4796242117881775,0.18103772401809692,-0.43148455023765564,0.9998621344566345,0.4868856370449066,0.1662139743566513,-0.40955981612205505,0.9997541904449463,0.4917457699775696,0.16703374683856964,-0.4095890522003174,0.9997782111167908,0.49537572264671326,0.16805021464824677,-0.40959659218788147,0.9997552037239075,0.47270479798316956,0.16543957591056824,-0.41105180978775024,0.999764084815979,0.4680166244506836,0.16555966436862946,-0.41108807921409607,0.9997701644897461,0.4631953239440918,0.16592952609062195,-0.4111100137233734,0.9997530579566956,0.5018221139907837,0.17900130152702332,-0.2656098008155823,0.9997149109840393,0.4573514461517334,0.17670319974422455,-0.2746028006076813,0.9997497200965881,0.4892839789390564,0.20317378640174866,-0.3772082030773163,0.9998370409011841,0.47095003724098206,0.20243629813194275,-0.379961222410202,0.9998414516448975,0.5412614345550537,0.2859533131122589,-0.16416297852993011,0.9999473094940186,0.4188443124294281,0.28809624910354614,-0.16098076105117798,0.9999401569366455,0.5625447034835815,0.4051889479160309,-0.10203780978918076,0.9908204078674316,0.4026450216770172,0.4192952811717987,-0.10039471089839935,0.9735662341117859,0.5753589868545532,0.5098565816879272,-0.23673860728740692,0.9857865571975708,0.3907497823238373,0.5265575051307678,-0.21656200289726257,0.9534854888916016,0.5836895704269409,0.546539843082428,-0.278634637594223,0.9708700776100159,0.3857113718986511,0.5621383786201477,-0.2526724338531494,0.9149299263954163,0.5798406600952148,0.5452839732170105,-0.3260946273803711,0.9736548662185669,0.3935811519622803,0.5608102679252625,-0.3020748198032379,0.9202952980995178,0.5739771127700806,0.5353488922119141,-0.25827568769454956,0.9664124846458435,0.3985289931297302,0.5500345826148987,-0.23868751525878906,0.9084901213645935,0.5238736867904663,0.5132512450218201,0.0004026813548989594,0.9996013045310974,0.45290717482566833,0.5172235369682312,-0.00043990369886159897,0.9997460842132568,0.535017728805542,0.6875948309898376,-0.005597986280918121,0.9940308332443237,0.4559329152107239,0.6898403167724609,-0.012593558058142662,0.9953058362007141,0.5497159957885742,0.8589489459991455,0.14498619735240936,0.9928416013717651,0.4489951729774475,0.8637139797210693,0.14641909301280975,0.993362545967102,0.5395959615707397,0.8867579102516174,0.14805208146572113,0.9284422993659973,0.45964479446411133,0.8887725472450256,0.15025456249713898,0.9158335328102112,0.5733827352523804,0.912621259689331,-0.022024208679795265,0.9877766370773315,0.42373785376548767,0.9174590706825256,-0.019273556768894196,0.988135039806366,16.795295079883594,108.26699443707047,140.61991605751027,133.45618932644692,15.07067353718601,100.85292676783078,141.4701500359334,136.81332402491262,25.732298601237673,PT
0.4794205129146576,0.18102121353149414,-0.46506839990615845,0.999875545501709,0.486799955368042,0.16594167053699493,-0.4432627260684967,0.9997772574424744,0.4915224611759186,0.16669760644435883,-0.4432833194732666,0.9997989535331726,0.49505266547203064,0.16764476895332336,-0.44329890608787537,0.9997782111167908,0.47268977761268616,0.1653011292219162,-0.4445357322692871,0.9997860789299011,0.4680706858634949,0.16542907059192657,-0.4445804953575134,0.9997915029525757,0.4633059501647949,0.16580630838871002,-0.4446047842502594,0.9997758269309998,0.5018206834793091,0.17866191267967224,-0.29807838797569275,0.9997402429580688,0.4573710560798645,0.1765778362751007,-0.30535465478897095,0.99977046251297,0.4888240694999695,0.2031126320362091,-0.4103304445743561,0.9998525977134705,0.4709179401397705,0.2024196982383728,-0.41259765625,0.9998564720153809,0.5414860844612122,0.2861691117286682,-0.1927109956741333,0.9999498128890991,0.41827329993247986,0.28812915086746216,-0.18798567354679108,0.999942421913147,0.5632817149162292,0.4053921699523926,-0.1320813000202179,0.9912758469581604,0.40066856145858765,0.4192635118961334,-0.12552472949028015,0.9745818972587585,0.5836367607116699,0.5102041363716125,-0.26233384013175964,0.9863148331642151,0.3845455050468445,0.5263698101043701,-0.23988759517669678,0.9551877975463867,0.5934728384017944,0.5464722514152527,-0.3002830147743225,0.9714577794075012,0.3800800144672394,0.5621175169944763,-0.2765834927558899,0.9173797369003296,0.5912295579910278,0.5453168153762817,-0.3523170053958893,0.9742507934570312,0.38621509075164795,0.5608266592025757,-0.3281295895576477,0.9228020906448364,0.5859777331352234,0.5354204177856445,-0.2855152487754822,0.9671993255615234,0.39057162404060364,0.5501406192779541,-0.2631832957267761,0.9113866090774536,0.5231213569641113,0.5136209726333618,0.0004938213969580829,0.9996113777160645,0.4525063633918762,0.5172666907310486,-0.0005380912334658206,0.9997515678405762,0.5349168181419373,0.6879252195358276,-0.005036338232457638,0.994274377822876,0.45615309476852417,0.6898320317268372,-0.011707276105880737,0.9955276846885681,0.5496270060539246,0.8586987853050232,0.15024955570697784,0.9932264089584351,0.4488932490348816,0.8636907339096069,0.15300177037715912,0.9937406778335571,0.5396005511283875,0.8860138654708862,0.1535739302635193,0.9300019145011902,0.45967140793800354,0.8882684707641602,0.15708796679973602,0.9174801111221313,0.5731710195541382,0.9126354455947876,-0.020049653947353363,0.9883219003677368,0.4238819181919098,0.917457640171051,-0.016837894916534424,0.9886847138404846,19.298505931709446,108.16801023818559,136.79509981594776,132.7586833100635,18.475567564076833,102.76355761700067,137.22355343990233,136.00150408966803,25.62612856035163,PT
0.4796298146247864,0.1813122183084488,-0.4669218957424164,0.9998877048492432,0.48697566986083984,0.16591748595237732,-0.44457903504371643,0.9997984170913696,0.49152103066444397,0.1666664034128189,-0.4446050524711609,0.999817967414856,0.4950411319732666,0.1676163226366043,-0.4446200728416443,0.9997992515563965,0.47296515107154846,0.16530928015708923,-0.4457586407661438,0.9998062252998352,0.46832436323165894,0.16545623540878296,-0.44580507278442383,0.9998109936714172,0.46363145112991333,0.16586986184120178,-0.4458243250846863,0.9997966289520264,0.5019956827163696,0.17861725389957428,-0.29875463247299194,0.9997639656066895,0.45755743980407715,0.17663103342056274,-0.30569133162498474,0.9997899532318115,0.48884478211402893,0.2032642513513565,-0.4123186469078064,0.999866783618927,0.47120028734207153,0.20284074544906616,-0.41446080803871155,0.9998701214790344,0.5419613122940063,0.28724250197410583,-0.19717107713222504,0.9999526143074036,0.4183192253112793,0.28821292519569397,-0.1893511861562729,0.9999444484710693,0.5645192265510559,0.4059271514415741,-0.1487266719341278,0.9918208718299866,0.39790141582489014,0.41882655024528503,-0.12861795723438263,0.9756703972816467,0.5927807092666626,0.5101921558380127,-0.292484313249588,0.9870423674583435,0.3768775463104248,0.5248034000396729,-0.24600379168987274,0.9568021297454834,0.6037898659706116,0.5462913513183594,-0.3327600359916687,0.9725123643875122,0.3716956675052643,0.5612505674362183,-0.2836427092552185,0.9196150302886963,0.6005955934524536,0.5452924370765686,-0.3847276568412781,0.9752626419067383,0.3771510720252991,0.5601879954338074,-0.33611220121383667,0.9251363277435303,0.5962361693382263,0.5353796482086182,-0.3160441517829895,0.9684847593307495,0.38087302446365356,0.5498021841049194,-0.27007707953453064,0.9141640067100525,0.5228214263916016,0.5149832367897034,0.0005759780178777874,0.999619722366333,0.45278143882751465,0.5184257626533508,-0.0006200337666086853,0.9997563362121582,0.5348421931266785,0.6881794333457947,0.002865197602659464,0.9944894313812256,0.4559614062309265,0.6895138025283813,-0.008961619809269905,0.9957513809204102,0.549451470375061,0.8585653305053711,0.16788484156131744,0.9935788512229919,0.448643296957016,0.8636772632598877,0.16354376077651978,0.9940980076789856,0.5395746231079102,0.8858354091644287,0.1721373349428177,0.9316606521606445,0.4597338140010834,0.8882421255111694,0.1680983006954193,0.9188982844352722,0.5730690360069275,0.91264808177948,-0.004330514930188656,0.9888308048248291,0.42426857352256775,0.9175493121147156,-0.009326488710939884,0.9891898036003113,20.53429474384817,107.92144668160978,137.615294558463,132.40734177098417,23.120951812717976,104.97479598270485,139.10682696137047,136.76898372191843,26.05633401473303,PT
0.4798835217952728,0.18133339285850525,-0.5016174912452698,0.9998985528945923,0.48716673254966736,0.16590408980846405,-0.47986897826194763,0.9998170733451843,0.4915494918823242,0.16665244102478027,-0.4798971712589264,0.9998348355293274,0.4951093792915344,0.1675911545753479,-0.47993355989456177,0.999817967414856,0.4732655882835388,0.16529163718223572,-0.48152270913124084,0.9998238682746887,0.4685927927494049,0.16544011235237122,-0.48157739639282227,0.999828040599823,0.46398019790649414,0.1658581644296646,-0.48159241676330566,0.9998145699501038,0.5020284056663513,0.17857709527015686,-0.3317726254463196,0.9997847676277161,0.4577903747558594,0.17655785381793976,-0.34086474776268005,0.9998056292533875,0.4889221787452698,0.20325978100299835,-0.4458373486995697,0.9998794198036194,0.47148218750953674,0.20290116965770721,-0.44859498739242554,0.999882161617279,0.5416714549064636,0.28744494915008545,-0.22769692540168762,0.999955415725708,0.4181932508945465,0.28819772601127625,-0.21540126204490662,0.9999445676803589,0.5662597417831421,0.40493205189704895,-0.18658292293548584,0.9923413991928101,0.3950413167476654,0.41832390427589417,-0.15432772040367126,0.9762679934501648,0.6016367077827454,0.5075162649154663,-0.335038959980011,0.9877526760101318,0.3713255524635315,0.5228452086448669,-0.2678958475589752,0.9569750428199768,0.6162938475608826,0.5425642132759094,-0.37627333402633667,0.9735456705093384,0.3638010025024414,0.5611383318901062,-0.3037338852882385,0.9191972017288208,0.6132355332374573,0.5423972010612488,-0.42912769317626953,0.9762846231460571,0.3677902817726135,0.5601802468299866,-0.3588775098323822,0.9251545667648315,0.6076418161392212,0.5324656367301941,-0.3590947985649109,0.9697977900505066,0.3712223470211029,0.5496412515640259,-0.2931518256664276,0.9145877957344055,0.5224529504776001,0.5149899125099182,0.0006875126855447888,0.9996221661567688,0.45290327072143555,0.5184767246246338,-0.0007295849500223994,0.9997533559799194,0.5349952578544617,0.688311755657196,0.006396877579391003,0.9946686029434204,0.45595401525497437,0.6891276240348816,-0.004768481012433767,0.9959123730659485,0.5493924021720886,0.8582366704940796,0.1738014966249466,0.9939085841178894,0.4485403597354889,0.8636611104011536,0.17263883352279663,0.9943857192993164,0.5395997762680054,0.8850595355033875,0.17823055386543274,0.9329190850257874,0.45978230237960815,0.8882133364677429,0.17751282453536987,0.9192777276039124,0.57282555103302,0.9128561019897461,-0.00035154487704858184,0.989295244216919,0.424675852060318,0.9176127910614014,-0.0012186551466584206,0.9895870089530945,23.555559107242114,108.49932726434076,135.45163582993032,133.10217548319253,29.53931496761917,106.99271077297415,136.15899433887344,137.40772434482648,26.091790555016132,PT
0.4799524247646332,0.18138737976551056,-0.5249488353729248,0.999908447265625,0.4873056411743164,0.16588208079338074,-0.5021909475326538,0.999834418296814,0.4915836751461029,0.16662563383579254,-0.5022258758544922,0.9998504519462585,0.4952765107154846,0.16756531596183777,-0.5022784471511841,0.9998352527618408,0.4733845591545105,0.16527564823627472,-0.5041395425796509,0.9998403191566467,0.46866822242736816,0.1654275357723236,-0.5042122602462769,0.9998440146446228,0.46411576867103577,0.16584834456443787,-0.5042158365249634,0.9998315572738647,0.50230872631073,0.17855624854564667,-0.3486838936805725,0.9998044371604919,0.4578622281551361,0.1764364093542099,-0.3589547872543335,0.9998217821121216,0.48892736434936523,0.20328129827976227,-0.4672307074069977,0.999890923500061,0.47146669030189514,0.2029573619365692,-0.4703245162963867,0.9998932480812073,0.5417726635932922,0.2876991331577301,-0.23917320370674133,0.9999578595161438,0.4178614616394043,0.28816816210746765,-0.23166577517986298,0.999945342540741,0.5706416964530945,0.4038919508457184,-0.21022215485572815,0.9928537011146545,0.3914514482021332,0.4167288839817047,-0.17321673035621643,0.9773261547088623,0.6108447909355164,0.5018081068992615,-0.37279894948005676,0.9884033203125,0.3655424118041992,0.5167401432991028,-0.29482701420783997,0.9581109881401062,0.6279287338256836,0.5367335081100464,-0.41692399978637695,0.9744253158569336,0.3536120057106018,0.5559365153312683,-0.3341921269893646,0.9203959107398987,0.6237252354621887,0.5370980501174927,-0.4702042043209076,0.9771645069122314,0.3567464053630829,0.5558052062988281,-0.390241414308548,0.926633894443512,0.6169945597648621,0.5278438925743103,-0.3977511525154114,0.9709538817405701,0.3620768189430237,0.5446668267250061,-0.3209593892097473,0.9164424538612366,0.521876871585846,0.5149296522140503,0.0009199338965117931,0.9996275305747986,0.4524911344051361,0.5184668302536011,-0.0009639512863941491,0.9997543096542358,0.5350129008293152,0.6885477304458618,0.01184001099318266,0.9948211312294006,0.4560143053531647,0.6892327666282654,-0.0052113342098891735,0.9960550665855408,0.549365222454071,0.8580617904663086,0.1824934184551239,0.9942035675048828,0.4483875334262848,0.8637380003929138,0.17428608238697052,0.9946639537811279,0.5396164655685425,0.8845897912979126,0.18732477724552155,0.9342049956321716,0.45982131361961365,0.8883620500564575,0.17940883338451385,0.9195865988731384,0.5726869106292725,0.9128665328025818,0.006426720414310694,0.9897347092628479,0.4247133135795593,0.9177922606468201,-0.0018063861643895507,0.9899992942810059,26.423155845267313,106.29812628296939,133.38139406815986,132.6824745981516,36.52854139299016,109.13007725975939,136.36096038426132,138.49673896289832,26.35909985025122,PT
0.4801079332828522,0.18139106035232544,-0.5349806547164917,0.9999173879623413,0.4875223636627197,0.16586260497570038,-0.5124562978744507,0.9998502135276794,0.49178966879844666,0.16660279035568237,-0.5124942064285278,0.9998646974563599,0.4955911636352539,0.1675439029932022,-0.5125569105148315,0.9998510479927063,0.47360721230506897,0.1652596890926361,-0.5139487981796265,0.9998553395271301,0.46888312697410583,0.16541235148906708,-0.5140185356140137,0.9998586177825928,0.46435531973838806,0.1658347100019455,-0.5140085816383362,0.9998471140861511,0.502568781375885,0.17852899432182312,-0.3590201139450073,0.9998225569725037,0.4580840468406677,0.1763792335987091,-0.36699146032333374,0.9998367428779602,0.48904505372047424,0.2032751739025116,-0.4773483872413635,0.9999014139175415,0.47152677178382874,0.20295748114585876,-0.4797531068325043,0.9999033212661743,0.5419952869415283,0.2886749505996704,-0.2501870393753052,0.9999603629112244,0.4179454445838928,0.2875780463218689,-0.23837728798389435,0.9999458193778992,0.57567298412323,0.40187719464302063,-0.2328433096408844,0.9933517575263977,0.3863811194896698,0.40950918197631836,-0.18317721784114838,0.9783653616905212,0.6219576597213745,0.4918786585330963,-0.403320848941803,0.9889817833900452,0.3550713062286377,0.50601726770401,-0.30351942777633667,0.9587592482566833,0.6396065354347229,0.5229219794273376,-0.44834089279174805,0.9751332998275757,0.34030938148498535,0.5414820909500122,-0.34213218092918396,0.9203907251358032,0.6383269429206848,0.5244738459587097,-0.5010385513305664,0.9778987765312195,0.34170466661453247,0.5417426824569702,-0.39797019958496094,0.9270366430282593,0.631140410900116,0.5150281190872192,-0.42836102843284607,0.9719376564025879,0.34912213683128357,0.5301370024681091,-0.32980403304100037,0.9172601699829102,0.5209715366363525,0.5149227976799011,0.0009741540998220444,0.9996336698532104,0.4520672857761383,0.5184740424156189,-0.0010142371756955981,0.9997540712356567,0.5347223281860352,0.6889000535011292,0.01612677611410618,0.9949842095375061,0.4560937285423279,0.6897718906402588,0.0015072484966367483,0.9961829781532288,0.5492919087409973,0.8579856753349304,0.1895063817501068,0.9945104718208313,0.4483373761177063,0.8634636402130127,0.18805581331253052,0.9949240684509277,0.5396207571029663,0.884446382522583,0.1946648210287094,0.9353115558624268,0.4597247540950775,0.8883379101753235,0.193790465593338,0.9201066493988037,0.5726252794265747,0.9128898978233337,0.012685336172580719,0.9901675581932068,0.4247441291809082,0.9177659749984741,0.01096588559448719,0.9903868436813354,28.635543059890036,106.40344001761832,134.92943915213883,133.70209767877353,43.63851381818535,111.80405835373871,136.27824010467998,139.34827211572778,25.991172089094217,PT
